,Unnamed: 0,text,label,clean_tweet,English,hindi,sentiment
4062,4062,Yes Tatkain UPA Sarkar Ne Muslim vote pani ke liye Sadhvi Pragya ji aur Karnal Purohit Ji ko Bali ka Bakra bana diya Congress politics Kehl,0,yes tatkain upa sarkar ne muslim vote pani ke liye sadhvi pragya ji aur karnal purohit ji ko bali ka bakra bana diya congress politics kehl,"yes, at that time upa government made sadhvi pragya and karnal purohit sacrificial goats to get muslim votes, congress politics kehl","""हां, उस समय यूपीए सरकार ने मुस्लिम वोट पाने के लिए साध्‍वी प्रज्ञा और करनाल पुरोहित को बलि का बकरा बनवाया था, कांग्रेस की राजनीति केहल""",No_sarcasm
4063,4063,#MotherOfThieves  Lo bhai Nawaz sharif ki Jaya bachan a gai...  Kabhi khushi kabi gham me  Full family politics of Pakistan Hun tay bachoooo,0,motherofthieves lo bhai nawaz sharif ki jaya bachan gai kabhi khushi kabi gham full family politics pakistan hun tay bacho,motherofthieves lo bhai nawaz sharif ki jaya bachan gayi ki khushi ka gham full family politics pakistan hun tay bacho,MotherOfThieves Lo bhai Nawaz Sharif ki Jaya Bachan gayi ki khushi ka gham Full family politics Pakistan Hun tay bacho,No_sarcasm
4064,4064,Yaha sub politics kar rahe hai. . Kisi ko koi sympathy nahi. . Sub apna party ko Acha banane me lage hai. .,0,yaha sub politics kar rahe hai kisi ko koi sympathy nahi sub apna party ko acha banane lage hai,"here subs are doing politics, they have no sympathy for anyone, subs are trying to create their own party.","""यहां सब लोग राजनीति कर रहे हैं, उन्हें किसी से कोई सहानुभूति नहीं है, सब लोग अपनी पार्टी बनाने की कोशिश कर रहे हैं।""",No_sarcasm
4065,4065,Sachi mein yaar...... bollywood mein achhi movies bas unhe milti hai jinke naam ke peeche kapoor ho ya khan,0,sachi mein yaar bollywood mein achhi movies bas unhe milti hai jinke naam ke peeche kapoor ho ya khan,sachi mein yaar bollywood mein best movies bas unhi hai whose name is peechee kapoor ya khan,Sachi mein yaar bollywood mein best movies bas unhi hai whose name is peechee kapoor ya khan,No_sarcasm
4066,4066,Allah waste he chal rha hai warna political elite ki politics ne tu kahen ka nahi chora phr wo koi party ho,0,allah waste chal rha hai warna political elite ki politics ne tu kahen ka nahi chora phr wo koi party ho,"the politics of the colored political elite is going on in allah's favor, you don't care what party it is.","""रंगीन राजनीतिक अभिजात वर्ग की राजनीति अल्लाह के पक्ष में चल रही है, आपको इसकी परवाह नहीं है कि यह कौन सी पार्टी है।""",No_sarcasm
4067,4067,Politicians Politics Kaise Karenge Bhut Mehnat Lagti h Logo ko Jhute Sapne Dikhne Me Aur Satta Me A ke Bahana Banane Me!!!,0,politicians politics kaise karenge bhut mehnat lagti h logo ko jhute sapne dikhne me aur satta me a ke bahana banane me,how can politicians do politics? it takes a lot of hard work to make people pretend to dream and rule.,राजनेता राजनीति कैसे कर सकते हैं? लोगों को सपने दिखाने और राज करने का दिखावा करने में बहुत मेहनत लगती है।,No_sarcasm
4068,4068,"Brilliant,Phir na kisi baache ka jaan jayega,na koi laash ko samshan ya kabristan jana hoga.Phir aapka filthy politics ka kya hoga Gupta ji?",0,brilliant phir na kisi baache ka jaan jayega na koi laash ko samshan ya kabristan jana hoga phir aapka filthy politics ka kya hoga gupta ji,brilliant then no child will be saved and no body will be buried in the cemetery then what will happen to your dirty politics gupta ji,शानदार फिर कोई बच्चा नहीं बचेगा और कोई शव कब्रिस्तान में नहीं दफनाया जाएगा फिर आपकी गंदी राजनीति का क्या होगा गुप्ता जी,No_sarcasm
4069,4069,Ghar  @AnushkaSharma @iamsrk #anushkasharma #shahrukhkhan #JabHarryMetSejal #JHMS #bollywood #bollywoodactor #bollywoodactresspic.twitter.com/ev8vNLqOgN,0,ghar anushkasharma shahrukhkhan jabharrymetsejal jhms bollywood bollywoodactor bollywoodactresspic twitter comevvnlqogn,ghar anushkasharma shahrukhkhan jabharrymetsejal jhms bollywood bollywoodactor bollywoodactresspic twitter comevvnlqogn,Ghar anushkasharma shahrukhkhan JabHarryMetSejal JHMS bollywood bollywoodactor bollywoodactresspic twitter comevvNLqOgN,No_sarcasm
4070,4070,@PatnaPirates aaj star sports hindi pe to cricket match chal raha hai. To kya kabaddi uspe dikhai jayegi ya kisi or channel pe.,0,aaj star sports hindi pe cricket match chal raha hai to kya kabaddi uspe dikhai jayegi ya kisi channel pe,today a cricket match is going on on star sports hindi so will kabaddi be shown on it or on some other channel,आज स्टार स्पोर्ट्स हिंदी पर क्रिकेट मैच चल रहा है तो क्या इस पर या किसी और चैनल पर कबड्डी दिखाई जाएगी,No_sarcasm
4071,4071,Abe mai kyuon janu bhosdike mujhe cricket main interest hai tu ja gand marva udhar,0,abe mai kyuon janu bhosdike mujhe cricket main interest hai tu ja gand marva udhar,why don't you know that cricket is my main interest and you are killing me.,आप यह क्यों नहीं जानते कि क्रिकेट मेरी मुख्य रुचि है और आप मुझे मार रहे हैं।,No_sarcasm
4072,4072,"Cricket ki wapsi to thik, jo players aaye hai unki unke mulk me wapsi honi chahiye....",0,cricket ki wapsi thik jo players aaye hai unki unke mulk wapsi honi chahiye,the return of cricket is right for the players who have come and their money should be returned.,क्रिकेट की वापसी जो खिलाड़ी आए हैं उनके लिए सही है और उनके पैसे लौटाए जाने चाहिए.',No_sarcasm
4073,4073,Uska paap ka ghada bhar gaya. Haquiqat ye hai Vote bank politics ne bachaya is aadmi ko,0,uska paap ka ghada bhar gaya haquiqat ye hai vote bank politics ne bachaya aadmi ko,the mace of his sin has been thrown away. the truth is that vote bank politics did not save the man.,उसके पाप का गदा फेंक दिया गया है। सच तो यह है कि वोट बैंक की राजनीति ने आदमी को नहीं बचाया।,No_sarcasm
4074,4074,Aamir khan bhai jaan Aap politics me kabhi aaoge,0,aamir khan bhai jaan aap politics kabhi aaoge,aamir khan bhai jaan will you ever bring up politics?,आमिर खान भाई जान क्या आप कभी राजनीति में आएंगे?,No_sarcasm
4075,4075,"@iamhassan9 Iss mein haha ki kya baat hai,mein ne Shoaib akhtar ko pehli baar itnay decent ""roop"" mein daikha hai #Sarcasm",1,iss mein haha ki kya baat hai mein ne shoaib akhtar ko pehli baar itnay decent roop mein daikha hai sarcasm,"what's the point in this, i have seen shoaib akhtar in such a decent form for the first time, sarcasm","""इसमें क्या बात है, मैंने पहली बार शोएब अख्तर को इतने अच्छे फॉर्म में देखा है, व्यंग्य""",sarcasm
4076,4076,Sirji Mai insano ki kar Raha hu par par Gai wala angle dikha rahe hain. Hadse ki jaanch hone dijiye . Har bat me politics sahi hai kya?,0,sirji mai insano ki kar raha hu par par gai wala angle dikha rahe hain hadse ki jaanch hone dijiye har bat politics sahi hai kya,"sir, i am doing evil to humans, showing gai's angle again and again, let the incident be investigated, is every politics right?","""सर मैं इंसानों की बुराई कर रहा हूं, बार-बार गाई का एंगल दिखा रहा हूं, घटना की जांच कराई जाए, क्या हर राजनीति सही है?""",No_sarcasm
4077,4077,Yogi ji nudda ji aap gas mask kyon.khuli gandgi dekho.smell lo.Kya samaj ke mukh per tamacha maare rahey hai.Oh re gandi politics karne wale,0,yogi ji nudda ji aap gas mask kyon khuli gandgi dekho smell lo kya samaj ke mukh per tamacha maare rahey hai oh gandi politics karne wale,"yogi, you are naked, why do you open your gas mask, look at the dirt, smell it, are you just slapping on the face of the society? oh, those who do dirty politics.","""योगी, तुम नंगे हो, अपना गैस मास्क क्यों खोलते हो, गंदगी को देखते हो, सूंघते हो, क्या तुम सिर्फ समाज के मुंह पर तमाचा मार रहे हो? अरे गंदी राजनीति करने वालों।""",No_sarcasm
4078,4078,Bahut Ghatiya hai @bollywood_life wale..Waise Bhai saalon ko RT aate hi nahin hai... hahahaha.... #IHateBollywoodlife sahi mein chu hain,0,bahut ghatiya hai wale waise bhai saalon ko rt aate hi nahin hai hahahaha ihatebollywoodlife sahi mein chu hain,that's very ghatiya hai wale bhai saalon ko rt aate hi nahin hai hahahaha ihatebollywoodlife is true mein chu hain,That's very Ghatiya hai wale Bhai Saalon ko RT aate hi nahin hai hahahaha IHateBollywoodlife is true mein chu hain,No_sarcasm
4079,4079,Logonki Mann Ki Baat Sunkar Hi #TripleTalaq Ban Kiya Hai @narendramodi ji Ne Aur Kuch Hai Tho Batao sharmao Mat Hey Congress Nahi BJP Hai,0,logonki mann ki baat sunkar hi tripletalaq ban kiya hai ji ne aur kuch hai tho batao sharmao mat hey congress nahi bjp hai,"people are proud of the fact that triple talaq has been banned and how many more are there, please tell me, it is congress and not bjp.","""लोगों को इस बात पर गर्व है कि तीन तलाक पर प्रतिबंध लगा दिया गया है और कितने हैं, कृपया मुझे बताएं, यह कांग्रेस है, भाजपा नहीं।""",No_sarcasm
